date,home_team,away_team,home_elo_before,away_elo_before,outcome,tournament
2024-06-21,Netherlands,France,1622.1330168287443,1723.5260240146783,draw,UEFA Euro
2024-06-22,Türkiye,Portugal,1537.658800523131,1629.5404257061232,away_win,UEFA Euro
2024-06-23,Germany,Switzerland,1561.3019503620753,1492.3456463763425,draw,UEFA Euro
2024-06-23,Uruguay,Panama,1591.781888311938,1360.4391731665305,home_win,Copa América
2024-06-24,Colombia,Paraguay,1634.0735198035445,1428.161926163027,home_win,Copa América
2024-06-25,Netherlands,Austria,1629.228531904296,1501.0814262793995,away_win,UEFA Euro
2024-06-26,Czechia,Türkiye,1410.7279878622821,1519.1202798270622,away_win,UEFA Euro
2024-06-27,United States,Panama,1597.2714516426763,1349.9953878202057,away_win,Copa América
2024-06-28,Paraguay,Brazil,1416.4570980773126,1639.0653624794786,away_win,Copa América
2024-06-30,Mexico,Ecuador,1482.0088637148485,1490.4653045087027,draw,Copa América
2024-07-01,France,Belgium,1716.4305089391266,1616.558332516893,home_win,UEFA Euro
2024-07-01,United States,Uruguay,1556.9776305886403,1602.2256736582628,away_win,Copa América
2024-07-02,Austria,Türkiye,1534.9057774342843,1536.5643905043264,away_win,UEFA Euro
2024-07-02,Brazil,Colombia,1649.9306551535904,1645.7783478892588,draw,Copa América
2024-07-04,Argentina,Ecuador,1720.507107816311,1489.8569348114063,draw,Copa América
2024-07-05,Germany,Spain,1556.404285508311,1617.7326865208724,away_win,UEFA Euro
2024-07-05,Portugal,France,1648.078946402192,1734.4357357028277,draw,UEFA Euro
2024-07-06,Colombia,Panama,1646.0771161899393,1390.2892088742417,home_win,Copa América
2024-07-06,Uruguay,Brazil,1623.98809872453,1649.63188685291,draw,Copa América
2024-07-06,Netherlands,Türkiye,1595.4041807494111,1561.4450446068838,home_win,UEFA Euro
2024-07-06,England,Switzerland,1637.395861043912,1497.2433112301069,draw,UEFA Euro
2024-07-09,Spain,France,1638.3650224773037,1728.3467434189658,home_win,UEFA Euro
2024-07-09,Argentina,Canada,1705.9838699479155,1470.8596615799106,home_win,Copa América
2024-07-10,Netherlands,England,1617.9683764007286,1627.8246839037142,away_win,UEFA Euro
2024-07-10,Uruguay,Colombia,1625.8299741406993,1655.405766551359,away_win,Copa América
2024-07-13,Canada,Uruguay,1460.5945912780164,1602.9529978361534,draw,Copa América
2024-07-14,Spain,England,1669.6987457154676,1652.1156557633285,home_win,UEFA Euro
2024-07-14,Argentina,Colombia,1716.2489402498097,1678.2827428559049,home_win,Copa América
2024-09-05,Portugal,Croatia,1654.167938686054,1595.3093467732156,home_win,UEFA Nations League
2024-09-06,Brazil,Ecuador,1647.7900114367405,1504.3801726798017,home_win,FIFA World Cup qualification
2024-09-06,Uruguay,Paraguay,1593.2466913156118,1405.5918054032009,draw,FIFA World Cup qualification
2024-09-06,Egypt,Cabo Verde,1470.4131535382671,1459.7603520558303,home_win,African Cup of Nations qualification
2024-09-07,Mexico,New Zealand,1482.617233412145,1366.1276105616253,home_win,Friendly
2024-09-07,United States,Canada,1535.2152055223733,1470.300897798558,away_win,Friendly
2024-09-07,Netherlands,Bosnia and Herzegovina,1593.6774045411144,1451.9859628874879,home_win,UEFA Nations League
2024-09-08,Portugal,Scotland,1672.8922946787488,1446.4242418919744,home_win,UEFA Nations League
2024-09-08,Switzerland,Spain,1506.8144883703046,1693.4346197281302,away_win,UEFA Nations League
2024-09-09,France,Belgium,1697.013020180802,1598.5531057531919,home_win,UEFA Nations League
2024-09-09,Norway,Austria,1433.8937466242066,1510.025123331727,home_win,UEFA Nations League
2024-09-10,Paraguay,Brazil,1415.4532932195439,1659.9736249710913,home_win,FIFA World Cup qualification
2024-09-10,Colombia,Argentina,1656.0038081040987,1738.527875001616,home_win,FIFA World Cup qualification
2024-09-10,Netherlands,Germany,1607.4784378996198,1535.7719495518797,draw,UEFA Nations League
2024-09-10,United States,New Zealand,1523.3682630895973,1359.3602179794311,draw,Friendly
2024-09-10,Mexico,Canada,1489.384625994339,1482.147840231334,draw,Friendly
2024-10-10,Ecuador,Paraguay,1492.196559145451,1447.5886024113408,draw,FIFA World Cup qualification
2024-10-10,Uzbekistan,IR Iran,1360.0106598307432,1479.1375981338772,draw,FIFA World Cup qualification
2024-10-10,Jordan,Korea Republic,1414.9266666380306,1499.3122285746892,away_win,FIFA World Cup qualification
2024-10-10,Saudi Arabia,Japan,1409.3959772259245,1560.3699592295375,away_win,FIFA World Cup qualification
2024-10-11,Bosnia and Herzegovina,Germany,1438.1849295289824,1540.3508462153666,away_win,UEFA Nations League
2024-10-12,United States,Panama,1518.9696962120827,1380.960558512822,home_win,Friendly
2024-10-12,Croatia,Scotland,1576.5849907805207,1436.814467371859,home_win,UEFA Nations League
2024-10-13,Austria,Norway,1482.6722625852133,1461.2466073707203,home_win,UEFA Nations League
2024-10-14,Germany,Netherlands,1556.4188900230909,1602.899541236133,home_win,UEFA Nations League
2024-10-14,Belgium,France,1582.2640074047185,1713.3021185292753,away_win,UEFA Nations League
2024-10-15,Canada,Panama,1482.3561015516614,1374.7362553989908,home_win,Friendly
2024-10-15,Mexico,United States,1489.1763646740117,1525.1939993259139,home_win,Friendly
2024-10-15,Scotland,Portugal,1422.9074040105313,1682.502069198864,draw,UEFA Nations League
2024-10-15,Uruguay,Ecuador,1583.3852034992688,1489.6427361836531,draw,FIFA World Cup qualification
2024-10-15,IR Iran,Qatar,1472.5367670003557,1383.708032833466,home_win,FIFA World Cup qualification
2024-10-15,Korea Republic,Iraq,1514.5479229083753,1420.673180500214,home_win,FIFA World Cup qualification
2024-10-15,Japan,Australia,1572.1878225307098,1406.9903111125159,draw,FIFA World Cup qualification
2024-11-14,Australia,Saudi Arabia,1415.842585414515,1397.5781139247522,draw,FIFA World Cup qualification
2024-11-14,Iraq,Jordan,1405.9492730088523,1399.6909723043445,draw,FIFA World Cup qualification
2024-11-14,Paraguay,Argentina,1450.1424253731386,1713.8647730572934,home_win,FIFA World Cup qualification
2024-11-14,Qatar,Uzbekistan,1368.7128482182884,1366.6114909642647,home_win,FIFA World Cup qualification
2024-11-15,Scotland,Croatia,1437.1602467909029,1590.4920541418485,home_win,UEFA Nations League
2024-11-15,Uruguay,Colombia,1578.116196162605,1680.6669100484212,home_win,FIFA World Cup qualification
2024-11-15,Cabo Verde,Egypt,1442.796755452367,1487.3767501417303,draw,African Cup of Nations qualification
2024-11-16,Germany,Bosnia and Herzegovina,1581.9111563189156,1422.116885721258,home_win,UEFA Nations League
2024-11-18,Croatia,Portugal,1558.6603670681338,1668.2492264184925,draw,UEFA Nations League
2024-11-18,Spain,Switzerland,1704.8912394407896,1495.3578686576452,home_win,UEFA Nations League
2024-11-19,Colombia,Ecuador,1654.929281519752,1494.9117435203168,away_win,FIFA World Cup qualification
2024-11-19,Bosnia and Herzegovina,Netherlands,1409.2924029063415,1577.4072749403083,draw,UEFA Nations League
2024-11-19,Brazil,Uruguay,1627.8383157792944,1603.8538246912742,draw,FIFA World Cup qualification
2024-12-28,Iraq,Saudi Arabia,1405.5890552192998,1398.6285339719254,away_win,Gulf Cup
2025-01-22,Uzbekistan,Jordan,1346.7324533365127,1400.051190093897,draw,Friendly
2025-03-20,Canada,Mexico,1489.3539612678517,1500.209337773046,away_win,CONCACAF Nations League
2025-03-20,United States,Panama,1514.1610262268796,1367.7383956828005,away_win,CONCACAF Nations League
2025-03-20,Croatia,France,1565.531005492364,1727.6967902366484,home_win,UEFA Nations League
2025-03-20,Netherlands,Spain,1567.2971160060792,1715.2583053470585,draw,UEFA Nations League
2025-03-20,Brazil,Colombia,1626.4598465111965,1626.318349035603,home_win,FIFA World Cup qualification
2025-03-21,Uruguay,Argentina,1605.232293959372,1681.0543856467953,away_win,FIFA World Cup qualification
2025-03-23,Spain,Netherlands,1706.2164298085472,1576.3389915445905,draw,UEFA Nations League
2025-03-23,France,Croatia,1695.396461527924,1597.8313342010886,home_win,UEFA Nations League
2025-03-23,United States,Canada,1482.7028457895467,1467.5567290167196,away_win,CONCACAF Nations League
2025-03-23,Panama,Mexico,1399.1965761201334,1522.006570024178,away_win,CONCACAF Nations League
2025-03-25,Colombia,Paraguay,1606.3264942846026,1482.9528127836368,draw,FIFA World Cup qualification
2025-03-25,Argentina,Brazil,1696.7577105632383,1646.4517012621968,home_win,FIFA World Cup qualification
2025-03-25,IR Iran,Uzbekistan,1487.5319516155332,1348.2551549050775,draw,FIFA World Cup qualification
2025-03-25,Korea Republic,Jordan,1529.271830399737,1398.5284885253322,draw,FIFA World Cup qualification
2025-03-25,Japan,Saudi Arabia,1563.3355482287106,1421.5792384632111,draw,FIFA World Cup qualification
2025-05-30,Saudi Arabia,Jordan,1429.3148289769397,1405.718453976041,home_win,Friendly
2025-06-04,Germany,Portugal,1594.7356391338321,1661.3785879942623,away_win,UEFA Nations League
2025-06-05,Australia,Japan,1414.7921653673418,1555.599957714982,home_win,FIFA World Cup qualification
2025-06-05,Qatar,IR Iran,1388.5918858460404,1479.9180747303244,home_win,FIFA World Cup qualification
2025-06-05,Iraq,Korea Republic,1382.638350728014,1522.0818649490282,away_win,FIFA World Cup qualification
2025-06-05,Ecuador,Brazil,1523.522676004466,1629.3274792495504,draw,FIFA World Cup qualification
2025-06-05,Paraguay,Uruguay,1489.7705914691485,1589.528969042929,home_win,FIFA World Cup qualification
2025-06-05,Spain,France,1698.1765912404715,1711.7391290159399,home_win,UEFA Nations League
2025-06-06,Morocco,Tunisia,1520.5582555505473,1496.6356531499257,home_win,Friendly
2025-06-07,Mexico,Switzerland,1536.8688493345721,1484.9908027513763,away_win,Friendly
2025-06-07,United States,Türkiye,1459.2226010377296,1538.8808489555663,away_win,Friendly
2025-06-07,Côte d'Ivoire,New Zealand,1534.3387653066548,1363.7587848569458,away_win,Canadian Shield
2025-06-08,Germany,France,1576.4992878637984,1688.3612621372947,away_win,UEFA Nations League
2025-06-08,Portugal,Spain,1679.614939264296,1721.5544581191166,draw,UEFA Nations League
2025-06-09,Croatia,Czechia,1581.4886667130727,1393.283877185018,home_win,FIFA World Cup qualification
2025-06-10,Canada,Côte d'Ivoire,1491.0369737685367,1519.7889163085447,draw,Canadian Shield
2025-06-10,Saudi Arabia,Australia,1438.6367130066556,1442.4812740934874,away_win,FIFA World Cup qualification
2025-06-10,Jordan,Iraq,1396.3965699463251,1370.2604322684874,away_win,FIFA World Cup qualification
2025-06-10,Uzbekistan,Qatar,1355.8690317902863,1413.7312193625937,home_win,FIFA World Cup qualification
2025-06-10,Brazil,Paraguay,1623.418412586987,1515.3603715318422,home_win,FIFA World Cup qualification
2025-06-10,England,Senegal,1628.3797817506659,1517.7877603849372,away_win,Friendly
2025-06-10,United States,Switzerland,1451.47600257262,1496.4729740127282,away_win,Friendly
2025-06-10,Sweden,Algeria,1445.5631789197505,1546.2472333843634,home_win,Friendly
2025-06-10,Mexico,Türkiye,1525.3866780732203,1546.627447420676,home_win,Friendly
2025-06-10,Haiti,Curaçao,1362.5372906488008,1363.4515835799111,away_win,FIFA World Cup qualification
2025-06-10,Argentina,Colombia,1713.8819325758848,1599.508715599091,draw,FIFA World Cup qualification
2025-06-15,Haiti,Saudi Arabia,1342.589921459156,1418.858014700411,away_win,Gold Cup
2025-06-19,United States,Saudi Arabia,1442.7639266544777,1438.4565680884366,home_win,Gold Cup
2025-06-21,Curaçao,Canada,1383.398952769556,1491.8626372469587,draw,Gold Cup
2025-06-22,United States,Haiti,1467.4540031694523,1322.9913680711304,home_win,Gold Cup
2025-06-28,Mexico,Saudi Arabia,1535.997276026489,1413.766491573462,home_win,Gold Cup
2025-07-06,United States,Mexico,1482.6194121841859,1552.5478155591381,away_win,Gold Cup
2025-09-04,Paraguay,Ecuador,1501.3875944789233,1529.4317426670293,draw,FIFA World Cup qualification
2025-09-05,Australia,New Zealand,1462.2599723997319,1378.308633855056,home_win,Soccer Ashes
2025-09-06,Mexico,Japan,1572.5829241245303,1527.9108489888365,draw,Friendly
2025-09-06,United States,Korea Republic,1462.5843036187937,1534.4597834085548,away_win,Friendly
2025-09-07,Türkiye,Spain,1536.0168494674072,1718.8515617517437,away_win,FIFA World Cup qualification
2025-09-08,Czechia,Saudi Arabia,1383.169305257431,1397.215952040813,draw,Friendly
2025-09-09,Bosnia and Herzegovina,Austria,1419.4025618405706,1503.786488972115,away_win,FIFA World Cup qualification
2025-09-09,DR Congo,Senegal,1407.4861560945628,1530.8675353351884,away_win,FIFA World Cup qualification
2025-09-09,Ecuador,Argentina,1527.8208886204723,1707.5260308134914,home_win,FIFA World Cup qualification
2025-09-09,New Zealand,Australia,1370.6789944450984,1469.8896118096895,away_win,Soccer Ashes
2025-09-09,Mexico,Korea Republic,1571.3041973010243,1542.4200561625596,draw,Friendly
2025-09-09,United States,Japan,1454.624030864789,1529.1895758123426,home_win,Friendly
2025-10-09,Czechia,Croatia,1383.5733801156077,1591.6032386406596,draw,FIFA World Cup qualification
2025-10-10,Sweden,Switzerland,1458.3826125357418,1505.1850499308705,away_win,FIFA World Cup qualification
2025-10-10,Canada,Australia,1484.3020803656143,1477.1092624478003,away_win,Friendly
2025-10-10,Japan,Paraguay,1517.0757620626737,1502.9984485254804,draw,Kirin Cup
2025-10-10,Korea Republic,Brazil,1543.2494985642788,1637.3911896399059,away_win,Friendly
2025-10-10,United States,Ecuador,1466.7378446144578,1557.3321205241439,draw,Friendly
2025-10-11,Mexico,Colombia,1570.474754899305,1605.8646173614843,away_win,Friendly
2025-10-13,Uzbekistan,Uruguay,1379.1693905995012,1563.939188980235,away_win,Friendly
2025-10-14,Japan,Brazil,1516.6708059886914,1644.745996145357,home_win,Kirin Cup
2025-10-14,Canada,Colombia,1474.0950839960444,1614.8495235166895,draw,Friendly
2025-10-14,Korea Republic,Paraguay,1535.8946920588278,1503.4034045994626,home_win,Friendly
2025-10-14,Mexico,Ecuador,1561.4898487440998,1554.7821395047808,draw,Friendly
2025-10-14,Norway,New Zealand,1440.1323809838186,1363.4593438069876,draw,Friendly
2025-10-14,United States,Australia,1469.2878256338208,1487.3162588173702,home_win,Friendly
2025-10-14,Saudi Arabia,Iraq,1396.8118771826362,1391.7621177180677,draw,FIFA World Cup qualification
2025-11-13,Canada,Ecuador,1477.9383296375602,1554.9751789124953,draw,Friendly
2025-11-13,IR Iran,Cabo Verde,1454.7787412137711,1445.029965072461,draw,Al Ain International Cup
2025-11-14,Uzbekistan,Egypt,1374.0370268291567,1485.1435405216364,home_win,Al Ain International Cup
2025-11-14,Tunisia,Jordan,1487.3231149245782,1374.894884496745,home_win,Friendly
2025-11-14,Japan,Ghana,1530.1987343141504,1413.2765399064747,home_win,Kirin Cup
2025-11-14,Saudi Arabia,Côte d'Ivoire,1396.5212101283098,1518.9632528301227,home_win,Friendly
2025-11-15,Brazil,Senegal,1631.218067819898,1544.0493650277085,home_win,Friendly
2025-11-15,Colombia,New Zealand,1611.0062778751737,1365.6310307953192,home_win,Friendly
2025-11-15,Mexico,Uruguay,1561.2968093363854,1569.0715527505795,draw,Friendly
2025-11-15,United States,Paraguay,1479.806260428334,1494.3358623364713,home_win,Friendly
2025-11-15,Switzerland,Sweden,1522.5070640234528,1441.0605984431595,home_win,FIFA World Cup qualification
2025-11-17,Cabo Verde,Egypt,1445.310483789663,1472.0503679791293,draw,Al Ain International Cup
2025-11-18,United States,Uruguay,1490.224212367645,1568.8478149915231,home_win,Friendly
2025-11-18,IR Iran,Uzbekistan,1454.498222496569,1387.1301993716638,draw,Al Ain International Cup
2025-11-18,Austria,Bosnia and Herzegovina,1519.0222720726058,1404.1667787400797,draw,FIFA World Cup qualification
2025-11-18,Spain,Türkiye,1729.2015187756251,1525.6668924435257,draw,FIFA World Cup qualification
2025-11-18,Mexico,Paraguay,1561.5205470954418,1483.9179103971605,away_win,Friendly
2025-11-18,Colombia,Australia,1614.9230992610976,1476.797824022857,home_win,Friendly
2025-11-18,Ecuador,New Zealand,1552.7935166948512,1361.7142094093954,home_win,Friendly
2025-11-18,Korea Republic,Ghana,1544.962234321819,1406.520292206415,home_win,Friendly
2025-11-18,Brazil,Tunisia,1638.7605009672632,1494.1955806727822,draw,Friendly
2025-11-18,Saudi Arabia,Algeria,1409.9063791370725,1533.427799768372,away_win,Friendly
2025-12-07,Qatar,Tunisia,1390.4308605533788,1498.1319051965231,away_win,Arab Cup
2025-12-08,Morocco,Saudi Arabia,1529.8707937758948,1403.3190260722804,home_win,Arab Cup
2025-12-09,Egypt,Jordan,1471.2822482711413,1368.022418748541,away_win,Arab Cup
2025-12-09,Algeria,Iraq,1540.0151528331642,1392.052784772394,home_win,Arab Cup
2025-12-12,Jordan,Iraq,1397.019369134633,1378.5947243175735,home_win,Arab Cup
2025-12-15,Saudi Arabia,Jordan,1388.6703535257097,1418.3273025881933,away_win,Arab Cup
2025-12-18,Jordan,Morocco,1438.911363546401,1544.5194663224654,away_win,Arab Cup
2025-12-26,Egypt,South Africa,1442.2852978850492,1469.042137441046,home_win,African Cup of Nations
2025-12-27,Senegal,DR Congo,1536.5069318803432,1394.3043264020428,draw,African Cup of Nations
2026-01-06,Algeria,DR Congo,1553.4732132879847,1404.0011103887086,home_win,African Cup of Nations
2026-01-10,Egypt,Côte d'Ivoire,1469.2068099888534,1505.57808382136,home_win,African Cup of Nations
2026-01-14,Senegal,Egypt,1526.8101478936774,1496.814414944217,home_win,African Cup of Nations
2026-01-18,Morocco,Senegal,1560.3833946680334,1549.657128053968,home_win,African Cup of Nations
2026-01-22,Panama,Mexico,1384.3342968097393,1549.323380821997,away_win,Friendly
2026-03-26,Colombia,Croatia,1621.1445365621987,1580.8799337700648,away_win,Friendly
2026-03-26,Brazil,France,1634.8241764435222,1703.857410829125,away_win,Friendly
2026-03-27,Austria,Ghana,1512.641423066112,1400.3066653061683,home_win,Friendly
2026-03-27,England,Uruguay,1615.3000068004146,1556.6226996917032,draw,Friendly
2026-03-27,Morocco,Ecuador,1584.6118228612456,1557.7885360149335,draw,Friendly
2026-03-27,Netherlands,Norway,1584.3788301126663,1437.960693995487,home_win,Friendly
2026-03-27,Saudi Arabia,Egypt,1368.0862925675021,1473.9674347839264,away_win,Friendly
2026-03-27,South Africa,Panama,1442.1206253372418,1378.7556089071704,draw,Friendly
2026-03-27,Switzerland,Germany,1537.9026639346027,1561.003139171968,away_win,Friendly
2026-03-28,United States,Belgium,1502.4493276674648,1567.8693356973454,away_win,Friendly
2026-03-28,Scotland,Japan,1468.9919338646177,1536.9549820142101,away_win,Friendly
2026-03-28,Mexico,Portugal,1554.9020687245659,1682.317835631669,draw,Friendly
2026-03-28,Côte d'Ivoire,Korea Republic,1477.9704788659963,1551.1758612220658,home_win,Friendly
2026-03-28,Haiti,Tunisia,1307.8259590563969,1513.8723053970562,away_win,Friendly
2026-03-29,Colombia,France,1609.990788725085,1711.8962157261071,away_win,Friendly
2026-03-30,Germany,Ghana,1570.3392320760295,1393.4317721508653,home_win,Friendly
2026-03-31,Australia,Curaçao,1470.5763867217559,1390.9595096509004,home_win,FIFA Series
2026-03-31,United States,Portugal,1494.3103250295064,1678.8065358777797,away_win,Friendly
2026-03-31,Spain,Egypt,1718.6638694310097,1481.0108961711624,draw,Friendly
2026-03-31,South Africa,Panama,1440.316789181618,1380.559445062794,away_win,Friendly
2026-03-31,Norway,Switzerland,1431.941998668325,1528.5665710305414,draw,Friendly
2026-03-31,Netherlands,Ecuador,1590.3975254398283,1558.5590420370386,draw,Friendly
2026-03-31,Morocco,Paraguay,1583.8413168391405,1496.1150766706053,home_win,Friendly
2026-03-31,Côte d'Ivoire,Scotland,1490.046862448271,1460.9234934726119,home_win,Friendly
2026-03-31,England,Japan,1613.6270141089785,1545.023422406216,away_win,Friendly
2026-03-31,Canada,Tunisia,1480.1199918552043,1518.551455620814,draw,Friendly
2026-03-31,Brazil,Croatia,1626.78537154654,1592.0336816071786,home_win,Friendly
2026-03-31,Austria,Korea Republic,1519.516316221415,1539.099477639791,home_win,Friendly
2026-03-31,Algeria,Uruguay,1568.3356828349308,1558.2956923831393,draw,Friendly
2026-03-31,Mexico,Belgium,1558.4133684784551,1576.0083383353037,draw,Friendly
2026-05-22,Mexico,Ghana,1558.9193599296864,1388.1248373153728,home_win,Friendly
2026-05-30,Scotland,Curaçao,1451.7597736426735,1379.3379164807948,home_win,Friendly
2026-05-30,Mexico,Australia,1564.3646155863294,1482.1979798918615,home_win,Friendly
2026-05-30,Ecuador,Saudi Arabia,1559.4728706889605,1361.0428311802661,home_win,Friendly
2026-05-31,Brazil,Panama,1635.7884598855837,1392.2626378484456,home_win,Friendly
2026-05-31,Switzerland,Jordan,1525.855041300685,1423.047435200833,home_win,Friendly
2026-05-31,United States,Senegal,1489.171950244753,1525.4286998607558,home_win,Friendly
2026-06-01,Austria,Tunisia,1530.0793687697444,1517.449798659863,home_win,Friendly
2026-06-01,Canada,Uzbekistan,1481.2216488161553,1389.0452663082015,home_win,Friendly
2026-06-01,Norway,Sweden,1434.6535283981814,1425.6649985320096,home_win,Friendly
2026-06-02,Croatia,Belgium,1583.030593268135,1575.5023468840725,away_win,Friendly
2026-06-02,Haiti,New Zealand,1303.146808832639,1356.719190089313,home_win,Friendly
2026-06-03,Netherlands,Algeria,1589.4836967879064,1568.0467890906996,away_win,Friendly
2026-06-04,France,Côte d'Ivoire,1719.0444548148491,1499.2105822782094,away_win,Friendly
2026-06-04,Spain,Iraq,1712.7226018357414,1357.2867908640133,draw,Friendly
